pH_BB_ID,farm_ID,point_ID,lab_ID,parm_ID,value,X,Y,field_ID,date_ID,dates_ID,date_sampling,date_lab_delivery,parameter,abbreviation,unit,method,field_ID_qgis
2.954.1011.11,2,954,1011,11,0.1,462010.5,5802717.6,29,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694,36
2.955.1012.9,2,955,1012,9,1.02,462014.7,5802570.5,29,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694,36
2.955.1012.10,2,955,1012,10,1.08,462014.7,5802570.5,29,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694,36
2.955.1012.11,2,955,1012,11,0.09,462014.7,5802570.5,29,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694,36
2.959.1016.9,2,959,1016,9,1.17,462192.6,5802146.7,29,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694,36
2.959.1016.10,2,959,1016,10,1.19,462192.6,5802146.7,29,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694,36
2.959.1016.11,2,959,1016,11,0.11,462192.6,5802146.7,29,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694,36
2.961.1018.9,2,961,1018,9,0.64,462268.4,5802077.9,29,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694,36
2.961.1018.10,2,961,1018,10,0.65,462268.4,5802077.9,29,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694,36
2.961.1018.11,2,961,1018,11,0.06,462268.4,5802077.9,29,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694,36
2.962.1019.9,2,962,1019,9,1.06,462307.0,5802090.4,29,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694,36
2.962.1019.10,2,962,1019,10,1.08,462307.0,5802090.4,29,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694,36
2.962.1019.11,2,962,1019,11,0.09,462307.0,5802090.4,29,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694,36
