pH_BB_ID,farm_ID,point_ID,lab_ID,parm_ID,value,X,Y,field_ID,date_ID,dates_ID,date_sampling,date_lab_delivery,parameter,abbreviation,unit,method,field_ID_qgis
2.10.10.8,2,10,10,8,6.7,462738.9,5801468.8,1,4,4,2018-04-12,2018-04-13,soil pH,pH,,DIN ISO 10390,19
2.10.10.9,2,10,10,9,1.69,462738.9,5801468.8,1,4,4,2018-04-12,2018-04-13,Soil organic carbon,SOC,M%,DIN ISO 10694,19
2.10.10.10,2,10,10,10,1.71,462738.9,5801468.8,1,4,4,2018-04-12,2018-04-13,Total carbon,TC,M%,DIN ISO 10694,19
2.10.10.11,2,10,10,11,0.18,462738.9,5801468.8,1,4,4,2018-04-12,2018-04-13,Totoal nitrogen,TN,M%,DIN ISO 10694,19
2.10.10.12,2,10,10,12,11.5,462738.9,5801468.8,1,4,4,2018-04-12,2018-04-13,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",19
2.10.10.13,2,10,10,13,20.0,462738.9,5801468.8,1,4,4,2018-04-12,2018-04-13,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",19
2.10.10.14,2,10,10,14,15.5,462738.9,5801468.8,1,4,4,2018-04-12,2018-04-13,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR,19
2.12.12.1,2,12,12,1,29.68,462751.8,5801578.2,1,4,4,2018-04-12,2018-04-13,Clay,Cl,M%,DIN ISO 11277,19
2.12.12.2,2,12,12,2,6.7,462751.8,5801578.2,1,4,4,2018-04-12,2018-04-13,Fine silt,fSi,M%,DIN ISO 11277,19
2.12.12.3,2,12,12,3,6.75,462751.8,5801578.2,1,4,4,2018-04-12,2018-04-13,Middle silt,mSi,M%,DIN ISO 11277,19
2.12.12.4,2,12,12,4,8.71,462751.8,5801578.2,1,4,4,2018-04-12,2018-04-13,Coarse silt,cSi,M%,DIN ISO 11277,19
2.12.12.5,2,12,12,5,22.21,462751.8,5801578.2,1,4,4,2018-04-12,2018-04-13,Fine sand,fSa,M%,DIN ISO 11277,19
2.12.12.6,2,12,12,6,21.32,462751.8,5801578.2,1,4,4,2018-04-12,2018-04-13,Middle sand,mSa,M%,DIN ISO 11277,19
2.12.12.7,2,12,12,7,4.63,462751.8,5801578.2,1,4,4,2018-04-12,2018-04-13,Coarse sand,cSa,M%,DIN ISO 11277,19
2.12.12.8,2,12,12,8,6.9,462751.8,5801578.2,1,4,4,2018-04-12,2018-04-13,soil pH,pH,,DIN ISO 10390,19
2.12.12.9,2,12,12,9,1.64,462751.8,5801578.2,1,4,4,2018-04-12,2018-04-13,Soil organic carbon,SOC,M%,DIN ISO 10694,19
2.12.12.10,2,12,12,10,1.66,462751.8,5801578.2,1,4,4,2018-04-12,2018-04-13,Total carbon,TC,M%,DIN ISO 10694,19
2.12.12.11,2,12,12,11,0.18,462751.8,5801578.2,1,4,4,2018-04-12,2018-04-13,Totoal nitrogen,TN,M%,DIN ISO 10694,19
2.12.12.12,2,12,12,12,5.5,462751.8,5801578.2,1,4,4,2018-04-12,2018-04-13,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",19
2.12.12.13,2,12,12,13,24.0,462751.8,5801578.2,1,4,4,2018-04-12,2018-04-13,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",19
2.12.12.14,2,12,12,14,12.2,462751.8,5801578.2,1,4,4,2018-04-12,2018-04-13,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR,19
2.19.19.9,2,19,19,9,1.18,462870.8,5801840.6,1,24,24,2021-04-13,2021-04-25,Soil organic carbon,SOC,M%,DIN ISO 10694,19
2.19.19.10,2,19,19,10,1.23,462870.8,5801840.6,1,24,24,2021-04-13,2021-04-25,Total carbon,TC,M%,DIN ISO 10694,19
2.19.19.11,2,19,19,11,0.12,462870.8,5801840.6,1,24,24,2021-04-13,2021-04-25,Totoal nitrogen,TN,M%,DIN ISO 10694,19
2.21.21.1,2,21,21,1,5.05,462896.8,5801646.7,1,4,4,2018-04-12,2018-04-13,Clay,Cl,M%,DIN ISO 11277,19
2.21.21.2,2,21,21,2,2.3,462896.8,5801646.7,1,4,4,2018-04-12,2018-04-13,Fine silt,fSi,M%,DIN ISO 11277,19
2.21.21.3,2,21,21,3,0.94,462896.8,5801646.7,1,4,4,2018-04-12,2018-04-13,Middle silt,mSi,M%,DIN ISO 11277,19
2.21.21.4,2,21,21,4,9.37,462896.8,5801646.7,1,4,4,2018-04-12,2018-04-13,Coarse silt,cSi,M%,DIN ISO 11277,19
2.21.21.5,2,21,21,5,29.98,462896.8,5801646.7,1,4,4,2018-04-12,2018-04-13,Fine sand,fSa,M%,DIN ISO 11277,19
2.21.21.6,2,21,21,6,42.86,462896.8,5801646.7,1,4,4,2018-04-12,2018-04-13,Middle sand,mSa,M%,DIN ISO 11277,19
2.21.21.7,2,21,21,7,9.49,462896.8,5801646.7,1,4,4,2018-04-12,2018-04-13,Coarse sand,cSa,M%,DIN ISO 11277,19
2.21.21.8,2,21,21,8,6.5,462896.8,5801646.7,1,4,4,2018-04-12,2018-04-13,soil pH,pH,,DIN ISO 10390,19
2.21.21.9,2,21,21,9,0.75,462896.8,5801646.7,1,4,4,2018-04-12,2018-04-13,Soil organic carbon,SOC,M%,DIN ISO 10694,19
2.21.21.10,2,21,21,10,0.79,462896.8,5801646.7,1,4,4,2018-04-12,2018-04-13,Total carbon,TC,M%,DIN ISO 10694,19
2.21.21.11,2,21,21,11,0.08,462896.8,5801646.7,1,4,4,2018-04-12,2018-04-13,Totoal nitrogen,TN,M%,DIN ISO 10694,19
2.21.21.12,2,21,21,12,9.9,462896.8,5801646.7,1,4,4,2018-04-12,2018-04-13,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",19
2.21.21.13,2,21,21,13,13.0,462896.8,5801646.7,1,4,4,2018-04-12,2018-04-13,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",19
2.21.21.14,2,21,21,14,3.7,462896.8,5801646.7,1,4,4,2018-04-12,2018-04-13,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR,19
2.22.22.1,2,22,22,1,19.73,462899.4,5801583.9,1,4,4,2018-04-12,2018-04-13,Clay,Cl,M%,DIN ISO 11277,19
2.22.22.2,2,22,22,2,7.04,462899.4,5801583.9,1,4,4,2018-04-12,2018-04-13,Fine silt,fSi,M%,DIN ISO 11277,19
2.22.22.3,2,22,22,3,6.63,462899.4,5801583.9,1,4,4,2018-04-12,2018-04-13,Middle silt,mSi,M%,DIN ISO 11277,19
2.22.22.4,2,22,22,4,10.29,462899.4,5801583.9,1,4,4,2018-04-12,2018-04-13,Coarse silt,cSi,M%,DIN ISO 11277,19
2.22.22.5,2,22,22,5,23.98,462899.4,5801583.9,1,4,4,2018-04-12,2018-04-13,Fine sand,fSa,M%,DIN ISO 11277,19
2.22.22.6,2,22,22,6,25.23,462899.4,5801583.9,1,4,4,2018-04-12,2018-04-13,Middle sand,mSa,M%,DIN ISO 11277,19
2.22.22.7,2,22,22,7,7.09,462899.4,5801583.9,1,4,4,2018-04-12,2018-04-13,Coarse sand,cSa,M%,DIN ISO 11277,19
2.22.22.8,2,22,22,8,6.8,462899.4,5801583.9,1,4,4,2018-04-12,2018-04-13,soil pH,pH,,DIN ISO 10390,19
2.22.22.9,2,22,22,9,1.52,462899.4,5801583.9,1,4,4,2018-04-12,2018-04-13,Soil organic carbon,SOC,M%,DIN ISO 10694,19
2.22.22.10,2,22,22,10,1.58,462899.4,5801583.9,1,4,4,2018-04-12,2018-04-13,Total carbon,TC,M%,DIN ISO 10694,19
2.22.22.11,2,22,22,11,0.17,462899.4,5801583.9,1,4,4,2018-04-12,2018-04-13,Totoal nitrogen,TN,M%,DIN ISO 10694,19
2.22.22.12,2,22,22,12,11.2,462899.4,5801583.9,1,4,4,2018-04-12,2018-04-13,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",19
2.22.22.13,2,22,22,13,23.0,462899.4,5801583.9,1,4,4,2018-04-12,2018-04-13,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",19
2.22.22.14,2,22,22,14,12.9,462899.4,5801583.9,1,4,4,2018-04-12,2018-04-13,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR,19
2.23.23.1,2,23,23,1,36.27,462903.0,5801936.4,1,4,4,2018-04-12,2018-04-13,Clay,Cl,M%,DIN ISO 11277,19
2.23.23.2,2,23,23,2,6.98,462903.0,5801936.4,1,4,4,2018-04-12,2018-04-13,Fine silt,fSi,M%,DIN ISO 11277,19
2.23.23.3,2,23,23,3,9.44,462903.0,5801936.4,1,4,4,2018-04-12,2018-04-13,Middle silt,mSi,M%,DIN ISO 11277,19
2.23.23.4,2,23,23,4,4.42,462903.0,5801936.4,1,4,4,2018-04-12,2018-04-13,Coarse silt,cSi,M%,DIN ISO 11277,19
2.23.23.5,2,23,23,5,20.28,462903.0,5801936.4,1,4,4,2018-04-12,2018-04-13,Fine sand,fSa,M%,DIN ISO 11277,19
2.23.23.6,2,23,23,6,18.0,462903.0,5801936.4,1,4,4,2018-04-12,2018-04-13,Middle sand,mSa,M%,DIN ISO 11277,19
2.23.23.7,2,23,23,7,4.6,462903.0,5801936.4,1,4,4,2018-04-12,2018-04-13,Coarse sand,cSa,M%,DIN ISO 11277,19
2.23.23.8,2,23,23,8,6.9,462903.0,5801936.4,1,4,4,2018-04-12,2018-04-13,soil pH,pH,,DIN ISO 10390,19
2.23.23.9,2,23,23,9,1.54,462903.0,5801936.4,1,4,4,2018-04-12,2018-04-13,Soil organic carbon,SOC,M%,DIN ISO 10694,19
2.23.23.10,2,23,23,10,1.58,462903.0,5801936.4,1,4,4,2018-04-12,2018-04-13,Total carbon,TC,M%,DIN ISO 10694,19
2.23.23.11,2,23,23,11,0.17,462903.0,5801936.4,1,4,4,2018-04-12,2018-04-13,Totoal nitrogen,TN,M%,DIN ISO 10694,19
2.23.23.12,2,23,23,12,7.3,462903.0,5801936.4,1,4,4,2018-04-12,2018-04-13,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",19
2.23.23.13,2,23,23,13,31.0,462903.0,5801936.4,1,4,4,2018-04-12,2018-04-13,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",19
2.23.23.14,2,23,23,14,20.1,462903.0,5801936.4,1,4,4,2018-04-12,2018-04-13,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR,19
2.25.25.1,2,25,25,1,22.52,462964.1,5801867.7,1,4,4,2018-04-12,2018-04-13,Clay,Cl,M%,DIN ISO 11277,19
2.25.25.2,2,25,25,2,6.2,462964.1,5801867.7,1,4,4,2018-04-12,2018-04-13,Fine silt,fSi,M%,DIN ISO 11277,19
2.25.25.3,2,25,25,3,5.33,462964.1,5801867.7,1,4,4,2018-04-12,2018-04-13,Middle silt,mSi,M%,DIN ISO 11277,19
2.25.25.4,2,25,25,4,12.58,462964.1,5801867.7,1,4,4,2018-04-12,2018-04-13,Coarse silt,cSi,M%,DIN ISO 11277,19
2.25.25.5,2,25,25,5,25.81,462964.1,5801867.7,1,4,4,2018-04-12,2018-04-13,Fine sand,fSa,M%,DIN ISO 11277,19
2.25.25.6,2,25,25,6,22.09,462964.1,5801867.7,1,4,4,2018-04-12,2018-04-13,Middle sand,mSa,M%,DIN ISO 11277,19
2.25.25.7,2,25,25,7,5.48,462964.1,5801867.7,1,4,4,2018-04-12,2018-04-13,Coarse sand,cSa,M%,DIN ISO 11277,19
2.25.25.8,2,25,25,8,6.8,462964.1,5801867.7,1,4,4,2018-04-12,2018-04-13,soil pH,pH,,DIN ISO 10390,19
2.25.25.9,2,25,25,9,1.53,462964.1,5801867.7,1,4,4,2018-04-12,2018-04-13,Soil organic carbon,SOC,M%,DIN ISO 10694,19
2.25.25.10,2,25,25,10,1.62,462964.1,5801867.7,1,4,4,2018-04-12,2018-04-13,Total carbon,TC,M%,DIN ISO 10694,19
2.25.25.11,2,25,25,11,0.16,462964.1,5801867.7,1,4,4,2018-04-12,2018-04-13,Totoal nitrogen,TN,M%,DIN ISO 10694,19
2.25.25.12,2,25,25,12,7.1,462964.1,5801867.7,1,4,4,2018-04-12,2018-04-13,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",19
2.25.25.13,2,25,25,13,24.0,462964.1,5801867.7,1,4,4,2018-04-12,2018-04-13,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",19
2.25.25.14,2,25,25,14,14.0,462964.1,5801867.7,1,4,4,2018-04-12,2018-04-13,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR,19
2.27.27.1,2,27,27,1,5.73,463001.4,5801763.5,1,4,4,2018-04-12,2018-04-13,Clay,Cl,M%,DIN ISO 11277,19
2.27.27.2,2,27,27,2,2.33,463001.4,5801763.5,1,4,4,2018-04-12,2018-04-13,Fine silt,fSi,M%,DIN ISO 11277,19
2.27.27.3,2,27,27,3,4.16,463001.4,5801763.5,1,4,4,2018-04-12,2018-04-13,Middle silt,mSi,M%,DIN ISO 11277,19
2.27.27.4,2,27,27,4,7.45,463001.4,5801763.5,1,4,4,2018-04-12,2018-04-13,Coarse silt,cSi,M%,DIN ISO 11277,19
2.27.27.5,2,27,27,5,28.06,463001.4,5801763.5,1,4,4,2018-04-12,2018-04-13,Fine sand,fSa,M%,DIN ISO 11277,19
2.27.27.6,2,27,27,6,38.34,463001.4,5801763.5,1,4,4,2018-04-12,2018-04-13,Middle sand,mSa,M%,DIN ISO 11277,19
2.27.27.7,2,27,27,7,13.94,463001.4,5801763.5,1,4,4,2018-04-12,2018-04-13,Coarse sand,cSa,M%,DIN ISO 11277,19
2.27.27.8,2,27,27,8,6.8,463001.4,5801763.5,1,4,4,2018-04-12,2018-04-13,soil pH,pH,,DIN ISO 10390,19
2.27.27.9,2,27,27,9,0.78,463001.4,5801763.5,1,4,4,2018-04-12,2018-04-13,Soil organic carbon,SOC,M%,DIN ISO 10694,19
2.27.27.10,2,27,27,10,0.84,463001.4,5801763.5,1,4,4,2018-04-12,2018-04-13,Total carbon,TC,M%,DIN ISO 10694,19
2.27.27.11,2,27,27,11,0.08,463001.4,5801763.5,1,4,4,2018-04-12,2018-04-13,Totoal nitrogen,TN,M%,DIN ISO 10694,19
2.27.27.12,2,27,27,12,7.7,463001.4,5801763.5,1,4,4,2018-04-12,2018-04-13,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",19
2.27.27.13,2,27,27,13,14.0,463001.4,5801763.5,1,4,4,2018-04-12,2018-04-13,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",19
2.27.27.14,2,27,27,14,3.3,463001.4,5801763.5,1,4,4,2018-04-12,2018-04-13,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR,19
2.28.28.9,2,28,28,9,0.66,463022.5,5801762.5,1,24,24,2021-04-13,2021-04-25,Soil organic carbon,SOC,M%,DIN ISO 10694,19
2.28.28.10,2,28,28,10,0.68,463022.5,5801762.5,1,24,24,2021-04-13,2021-04-25,Total carbon,TC,M%,DIN ISO 10694,19
2.28.28.11,2,28,28,11,0.06,463022.5,5801762.5,1,24,24,2021-04-13,2021-04-25,Totoal nitrogen,TN,M%,DIN ISO 10694,19
2.29.29.1,2,29,29,1,4.53,463038.3,5801638.9,1,4,4,2018-04-12,2018-04-13,Clay,Cl,M%,DIN ISO 11277,19
2.29.29.2,2,29,29,2,1.41,463038.3,5801638.9,1,4,4,2018-04-12,2018-04-13,Fine silt,fSi,M%,DIN ISO 11277,19
2.29.29.3,2,29,29,3,4.34,463038.3,5801638.9,1,4,4,2018-04-12,2018-04-13,Middle silt,mSi,M%,DIN ISO 11277,19
2.29.29.4,2,29,29,4,7.66,463038.3,5801638.9,1,4,4,2018-04-12,2018-04-13,Coarse silt,cSi,M%,DIN ISO 11277,19
2.29.29.5,2,29,29,5,26.2,463038.3,5801638.9,1,4,4,2018-04-12,2018-04-13,Fine sand,fSa,M%,DIN ISO 11277,19
2.29.29.6,2,29,29,6,41.24,463038.3,5801638.9,1,4,4,2018-04-12,2018-04-13,Middle sand,mSa,M%,DIN ISO 11277,19
2.29.29.7,2,29,29,7,14.62,463038.3,5801638.9,1,4,4,2018-04-12,2018-04-13,Coarse sand,cSa,M%,DIN ISO 11277,19
2.29.29.8,2,29,29,8,6.5,463038.3,5801638.9,1,4,4,2018-04-12,2018-04-13,soil pH,pH,,DIN ISO 10390,19
2.29.29.9,2,29,29,9,0.87,463038.3,5801638.9,1,4,4,2018-04-12,2018-04-13,Soil organic carbon,SOC,M%,DIN ISO 10694,19
2.29.29.10,2,29,29,10,0.88,463038.3,5801638.9,1,4,4,2018-04-12,2018-04-13,Total carbon,TC,M%,DIN ISO 10694,19
2.29.29.11,2,29,29,11,0.1,463038.3,5801638.9,1,4,4,2018-04-12,2018-04-13,Totoal nitrogen,TN,M%,DIN ISO 10694,19
2.29.29.12,2,29,29,12,12.6,463038.3,5801638.9,1,4,4,2018-04-12,2018-04-13,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",19
2.29.29.13,2,29,29,13,15.0,463038.3,5801638.9,1,4,4,2018-04-12,2018-04-13,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",19
2.29.29.14,2,29,29,14,5.7,463038.3,5801638.9,1,4,4,2018-04-12,2018-04-13,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR,19
2.37.37.9,2,37,37,9,2.02,463176.5,5801814.4,1,24,24,2021-04-13,2021-04-25,Soil organic carbon,SOC,M%,DIN ISO 10694,19
2.37.37.10,2,37,37,10,2.18,463176.5,5801814.4,1,24,24,2021-04-13,2021-04-25,Total carbon,TC,M%,DIN ISO 10694,19
2.37.37.11,2,37,37,11,0.22,463176.5,5801814.4,1,24,24,2021-04-13,2021-04-25,Totoal nitrogen,TN,M%,DIN ISO 10694,19
2.39.39.1,2,39,39,1,24.33,463205.4,5801826.1,1,4,4,2018-04-12,2018-04-13,Clay,Cl,M%,DIN ISO 11277,19
2.39.39.2,2,39,39,2,3.77,463205.4,5801826.1,1,4,4,2018-04-12,2018-04-13,Fine silt,fSi,M%,DIN ISO 11277,19
2.39.39.3,2,39,39,3,7.15,463205.4,5801826.1,1,4,4,2018-04-12,2018-04-13,Middle silt,mSi,M%,DIN ISO 11277,19
2.39.39.4,2,39,39,4,8.23,463205.4,5801826.1,1,4,4,2018-04-12,2018-04-13,Coarse silt,cSi,M%,DIN ISO 11277,19
2.39.39.5,2,39,39,5,17.82,463205.4,5801826.1,1,4,4,2018-04-12,2018-04-13,Fine sand,fSa,M%,DIN ISO 11277,19
2.39.39.6,2,39,39,6,26.9,463205.4,5801826.1,1,4,4,2018-04-12,2018-04-13,Middle sand,mSa,M%,DIN ISO 11277,19
2.39.39.7,2,39,39,7,11.79,463205.4,5801826.1,1,4,4,2018-04-12,2018-04-13,Coarse sand,cSa,M%,DIN ISO 11277,19
2.39.39.8,2,39,39,8,6.7,463205.4,5801826.1,1,4,4,2018-04-12,2018-04-13,soil pH,pH,,DIN ISO 10390,19
2.39.39.9,2,39,39,9,1.67,463205.4,5801826.1,1,4,4,2018-04-12,2018-04-13,Soil organic carbon,SOC,M%,DIN ISO 10694,19
2.39.39.10,2,39,39,10,1.75,463205.4,5801826.1,1,4,4,2018-04-12,2018-04-13,Total carbon,TC,M%,DIN ISO 10694,19
2.39.39.11,2,39,39,11,0.2,463205.4,5801826.1,1,4,4,2018-04-12,2018-04-13,Totoal nitrogen,TN,M%,DIN ISO 10694,19
2.39.39.12,2,39,39,12,9.8,463205.4,5801826.1,1,4,4,2018-04-12,2018-04-13,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",19
