pH_BB_ID,farm_ID,point_ID,lab_ID,parm_ID,value,X,Y,field_ID,date_ID,dates_ID,date_sampling,date_lab_delivery,parameter,abbreviation,unit,method,field_ID_qgis
2.200.200.11,2,200,200,11,0.1,463768.1,5803426.2,8,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694,22
2.203.203.9,2,203,203,9,0.83,463822.4,5803789.2,8,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694,22
2.203.203.10,2,203,203,10,0.84,463822.4,5803789.2,8,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694,22
2.203.203.11,2,203,203,11,0.08,463822.4,5803789.2,8,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694,22
2.207.207.9,2,207,207,9,0.9,463886.6,5803637.5,8,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694,22
2.207.207.10,2,207,207,10,0.94,463886.6,5803637.5,8,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694,22
2.207.207.11,2,207,207,11,0.09,463886.6,5803637.5,8,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694,22
2.209.209.9,2,209,209,9,1.0,463918.0,5803708.9,8,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694,22
2.209.209.10,2,209,209,10,1.03,463918.0,5803708.9,8,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694,22
2.209.209.11,2,209,209,11,0.1,463918.0,5803708.9,8,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694,22
2.213.213.9,2,213,213,9,1.26,463980.4,5803253.4,8,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694,22
2.213.213.10,2,213,213,10,1.28,463980.4,5803253.4,8,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694,22
2.213.213.11,2,213,213,11,0.11,463980.4,5803253.4,8,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694,22
2.215.215.9,2,215,215,9,0.84,464026.1,5803356.6,8,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694,22
2.215.215.10,2,215,215,10,0.84,464026.1,5803356.6,8,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694,22
2.215.215.11,2,215,215,11,0.08,464026.1,5803356.6,8,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694,22
