pH_BB_ID,farm_ID,point_ID,lab_ID,parm_ID,value,X,Y,field_ID,date_ID,dates_ID,date_sampling,date_lab_delivery,parameter,abbreviation,unit,method,field_ID_qgis
2.123.123.10,2,123,123,10,0.73,463667.0,5802801.7,6,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694,27
2.123.123.11,2,123,123,11,0.07,463667.0,5802801.7,6,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694,27
2.125.125.9,2,125,125,9,0.95,463687.2,5802928.6,6,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694,27
2.125.125.10,2,125,125,10,1.0,463687.2,5802928.6,6,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694,27
2.125.125.11,2,125,125,11,0.09,463687.2,5802928.6,6,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694,27
2.126.126.9,2,126,126,9,0.72,463687.5,5802914.5,6,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694,27
2.126.126.10,2,126,126,10,0.74,463687.5,5802914.5,6,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694,27
2.126.126.11,2,126,126,11,0.07,463687.5,5802914.5,6,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694,27
2.127.127.9,2,127,127,9,0.91,463695.8,5802909.9,6,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694,27
2.127.127.10,2,127,127,10,0.94,463695.8,5802909.9,6,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694,27
2.127.127.11,2,127,127,11,0.08,463695.8,5802909.9,6,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694,27
2.129.129.9,2,129,129,9,1.41,463707.3,5802876.0,6,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694,27
2.129.129.10,2,129,129,10,1.58,463707.3,5802876.0,6,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694,27
2.129.129.11,2,129,129,11,0.15,463707.3,5802876.0,6,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694,27
2.133.133.9,2,133,133,9,0.62,463733.0,5802901.7,6,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694,27
2.133.133.10,2,133,133,10,0.66,463733.0,5802901.7,6,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694,27
2.133.133.11,2,133,133,11,0.05,463733.0,5802901.7,6,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694,27
2.135.135.9,2,135,135,9,1.17,463760.5,5802838.4,6,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694,27
2.135.135.10,2,135,135,10,1.17,463760.5,5802838.4,6,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694,27
2.135.135.11,2,135,135,11,0.11,463760.5,5802838.4,6,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694,27
2.136.136.9,2,136,136,9,0.83,463764.9,5802904.9,6,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694,27
2.136.136.10,2,136,136,10,0.91,463764.9,5802904.9,6,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694,27
2.136.136.11,2,136,136,11,0.07,463764.9,5802904.9,6,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694,27
2.137.137.9,2,137,137,9,1.46,463779.5,5802868.3,6,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694,27
2.137.137.10,2,137,137,10,1.49,463779.5,5802868.3,6,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694,27
2.137.137.11,2,137,137,11,0.15,463779.5,5802868.3,6,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694,27
