pH_BB_ID,farm_ID,point_ID,lab_ID,parm_ID,value,X,Y,field_ID,date_ID,dates_ID,date_sampling,date_lab_delivery,parameter,abbreviation,unit,method,field_ID_qgis
2.536.592.10,2,536,592,10,0.82,461797.3,5805118.5,15,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694,6
2.536.592.11,2,536,592,11,0.07,461797.3,5805118.5,15,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694,6
2.538.594.9,2,538,594,9,1.28,461855.8,5805083.6,15,20,20,2021-04-06,2021-04-25,Soil organic carbon,SOC,M%,DIN ISO 10694,6
2.538.594.10,2,538,594,10,1.29,461855.8,5805083.6,15,20,20,2021-04-06,2021-04-25,Total carbon,TC,M%,DIN ISO 10694,6
2.538.594.11,2,538,594,11,0.11,461855.8,5805083.6,15,20,20,2021-04-06,2021-04-25,Totoal nitrogen,TN,M%,DIN ISO 10694,6
2.541.597.9,2,541,597,9,0.77,461902.8,5805168.0,15,20,20,2021-04-06,2021-04-25,Soil organic carbon,SOC,M%,DIN ISO 10694,6
2.541.597.10,2,541,597,10,0.78,461902.8,5805168.0,15,20,20,2021-04-06,2021-04-25,Total carbon,TC,M%,DIN ISO 10694,6
2.541.597.11,2,541,597,11,0.07,461902.8,5805168.0,15,20,20,2021-04-06,2021-04-25,Totoal nitrogen,TN,M%,DIN ISO 10694,6
2.549.605.9,2,549,605,9,1.93,461993.9,5805026.3,15,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694,6
2.549.605.10,2,549,605,10,1.97,461993.9,5805026.3,15,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694,6
2.549.605.11,2,549,605,11,0.18,461993.9,5805026.3,15,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694,6
2.551.607.9,2,551,607,9,1.99,462011.2,5805076.2,15,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694,6
2.551.607.10,2,551,607,10,2.0,462011.2,5805076.2,15,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694,6
2.551.607.11,2,551,607,11,0.19,462011.2,5805076.2,15,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694,6
2.553.609.9,2,553,609,9,2.26,462014.7,5805048.3,15,20,20,2021-04-06,2021-04-25,Soil organic carbon,SOC,M%,DIN ISO 10694,6
2.553.609.10,2,553,609,10,2.38,462014.7,5805048.3,15,20,20,2021-04-06,2021-04-25,Total carbon,TC,M%,DIN ISO 10694,6
2.553.609.11,2,553,609,11,0.23,462014.7,5805048.3,15,20,20,2021-04-06,2021-04-25,Totoal nitrogen,TN,M%,DIN ISO 10694,6
2.557.613.9,2,557,613,9,1.95,462071.3,5805026.0,15,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694,6
2.557.613.10,2,557,613,10,1.97,462071.3,5805026.0,15,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694,6
2.557.613.11,2,557,613,11,0.19,462071.3,5805026.0,15,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694,6
2.558.614.9,2,558,614,9,0.73,462079.9,5805165.3,15,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694,6
2.558.614.10,2,558,614,10,0.73,462079.9,5805165.3,15,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694,6
2.558.614.11,2,558,614,11,0.06,462079.9,5805165.3,15,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694,6
2.560.616.9,2,560,616,9,0.75,462092.0,5805200.4,15,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694,6
2.560.616.10,2,560,616,10,0.78,462092.0,5805200.4,15,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694,6
2.560.616.11,2,560,616,11,0.07,462092.0,5805200.4,15,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694,6
2.562.618.9,2,562,618,9,1.19,462108.4,5805027.2,15,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694,6
2.562.618.10,2,562,618,10,1.19,462108.4,5805027.2,15,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694,6
2.562.618.11,2,562,618,11,0.12,462108.4,5805027.2,15,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694,6
2.565.621.9,2,565,621,9,0.9,462129.7,5805089.2,15,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694,6
2.565.621.10,2,565,621,10,0.92,462129.7,5805089.2,15,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694,6
2.565.621.11,2,565,621,11,0.09,462129.7,5805089.2,15,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694,6
2.570.626.9,2,570,626,9,1.03,462223.9,5805086.0,15,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694,6
2.570.626.10,2,570,626,10,1.08,462223.9,5805086.0,15,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694,6
2.570.626.11,2,570,626,11,0.1,462223.9,5805086.0,15,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694,6
2.571.627.9,2,571,627,9,1.17,462231.2,5805218.0,15,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694,6
2.571.627.10,2,571,627,10,1.21,462231.2,5805218.0,15,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694,6
2.571.627.11,2,571,627,11,0.11,462231.2,5805218.0,15,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694,6
2.573.629.9,2,573,629,9,1.2,462275.3,5805080.4,15,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694,6
2.573.629.10,2,573,629,10,1.22,462275.3,5805080.4,15,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694,6
2.573.629.11,2,573,629,11,0.11,462275.3,5805080.4,15,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694,6
2.574.630.9,2,574,630,9,1.39,462281.4,5805198.2,15,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694,6
2.574.630.10,2,574,630,10,1.49,462281.4,5805198.2,15,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694,6
2.574.630.11,2,574,630,11,0.14,462281.4,5805198.2,15,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694,6
