pH_BB_ID,farm_ID,point_ID,lab_ID,parm_ID,value,X,Y,field_ID,date_ID,dates_ID,date_sampling,date_lab_delivery,parameter,abbreviation,unit,method,field_ID_qgis
2.482.538.9,2,482,538,9,1.8,462317.4,5804979.0,14,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694,7
2.482.538.10,2,482,538,10,1.83,462317.4,5804979.0,14,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694,7
2.482.538.11,2,482,538,11,0.18,462317.4,5804979.0,14,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694,7
2.483.539.9,2,483,539,9,2.56,462324.6,5805040.0,14,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694,7
2.483.539.10,2,483,539,10,2.6,462324.6,5805040.0,14,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694,7
2.483.539.11,2,483,539,11,0.26,462324.6,5805040.0,14,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694,7
2.485.541.9,2,485,541,9,1.01,462343.7,5804866.9,14,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694,7
2.485.541.10,2,485,541,10,1.07,462343.7,5804866.9,14,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694,7
2.485.541.11,2,485,541,11,0.09,462343.7,5804866.9,14,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694,7
2.487.543.9,2,487,543,9,0.8,462358.6,5805220.5,14,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694,7
2.487.543.10,2,487,543,10,0.82,462358.6,5805220.5,14,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694,7
2.487.543.11,2,487,543,11,0.07,462358.6,5805220.5,14,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694,7
2.497.553.9,2,497,553,9,2.03,462413.5,5804964.9,14,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694,7
2.497.553.10,2,497,553,10,2.12,462413.5,5804964.9,14,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694,7
2.497.553.11,2,497,553,11,0.19,462413.5,5804964.9,14,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694,7
2.499.555.9,2,499,555,9,1.26,462427.2,5805160.5,14,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694,7
2.499.555.10,2,499,555,10,1.27,462427.2,5805160.5,14,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694,7
2.499.555.11,2,499,555,11,0.11,462427.2,5805160.5,14,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694,7
2.504.560.9,2,504,560,9,1.27,462516.8,5805087.3,14,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694,7
2.504.560.10,2,504,560,10,1.27,462516.8,5805087.3,14,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694,7
2.504.560.11,2,504,560,11,0.11,462516.8,5805087.3,14,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694,7
2.505.561.9,2,505,561,9,1.16,462530.6,5805245.0,14,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694,7
2.505.561.10,2,505,561,10,1.17,462530.6,5805245.0,14,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694,7
2.505.561.11,2,505,561,11,0.12,462530.6,5805245.0,14,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694,7
2.507.563.9,2,507,563,9,0.78,462566.9,5804814.2,14,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694,7
2.507.563.10,2,507,563,10,0.82,462566.9,5804814.2,14,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694,7
2.507.563.11,2,507,563,11,0.08,462566.9,5804814.2,14,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694,7
2.509.565.9,2,509,565,9,1.03,462580.1,5804894.5,14,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694,7
2.509.565.10,2,509,565,10,1.03,462580.1,5804894.5,14,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694,7
2.509.565.11,2,509,565,11,0.1,462580.1,5804894.5,14,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694,7
2.514.570.9,2,514,570,9,1.18,462612.8,5804956.5,14,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694,7
2.514.570.10,2,514,570,10,1.19,462612.8,5804956.5,14,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694,7
2.514.570.11,2,514,570,11,0.11,462612.8,5804956.5,14,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694,7
2.515.571.9,2,515,571,9,0.98,462616.3,5805313.5,14,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694,7
2.515.571.10,2,515,571,10,0.98,462616.3,5805313.5,14,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694,7
2.515.571.11,2,515,571,11,0.09,462616.3,5805313.5,14,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694,7
2.517.573.9,2,517,573,9,0.89,462638.8,5805267.2,14,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694,7
2.517.573.10,2,517,573,10,0.92,462638.8,5805267.2,14,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694,7
2.517.573.11,2,517,573,11,0.09,462638.8,5805267.2,14,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694,7
2.518.574.9,2,518,574,9,1.05,462652.2,5805191.7,14,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694,7
2.518.574.10,2,518,574,10,1.06,462652.2,5805191.7,14,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694,7
2.518.574.11,2,518,574,11,0.1,462652.2,5805191.7,14,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694,7
2.519.575.9,2,519,575,9,1.03,462701.3,5805265.0,14,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694,7
2.519.575.10,2,519,575,10,1.07,462701.3,5805265.0,14,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694,7
2.519.575.11,2,519,575,11,0.11,462701.3,5805265.0,14,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694,7
