pH_BB_ID,farm_ID,point_ID,lab_ID,parm_ID,value,X,Y,field_ID,date_ID,date_sampling,date_lab_delivery,parameter,abbreviation,unit,method,field_ID_qgis
1.401.430.5,1,401,430,5,41.95,423108.8,5890420.1,31,15,2019-11-12,2019-11-20,Fine sand,fSa,M%,DIN ISO 11277,5
1.401.430.6,1,401,430,6,41.11,423108.8,5890420.1,31,15,2019-11-12,2019-11-20,Middle sand,mSa,M%,DIN ISO 11277,5
1.401.430.7,1,401,430,7,7.36,423108.8,5890420.1,31,15,2019-11-12,2019-11-20,Coarse sand,cSa,M%,DIN ISO 11277,5
1.402.431.1,1,402,431,1,2.97,423124.0,5890383.4,31,15,2019-11-12,2019-11-20,Clay,Cl,M%,DIN ISO 11277,5
1.402.431.2,1,402,431,2,1.07,423124.0,5890383.4,31,15,2019-11-12,2019-11-20,Fine silt,fSi,M%,DIN ISO 11277,5
1.402.431.3,1,402,431,3,1.7,423124.0,5890383.4,31,15,2019-11-12,2019-11-20,Middle silt,mSi,M%,DIN ISO 11277,5
1.402.431.4,1,402,431,4,4.76,423124.0,5890383.4,31,15,2019-11-12,2019-11-20,Coarse silt,cSi,M%,DIN ISO 11277,5
1.402.431.5,1,402,431,5,41.95,423124.0,5890383.4,31,15,2019-11-12,2019-11-20,Fine sand,fSa,M%,DIN ISO 11277,5
1.402.431.6,1,402,431,6,40.34,423124.0,5890383.4,31,15,2019-11-12,2019-11-20,Middle sand,mSa,M%,DIN ISO 11277,5
1.402.431.7,1,402,431,7,7.2,423124.0,5890383.4,31,15,2019-11-12,2019-11-20,Coarse sand,cSa,M%,DIN ISO 11277,5
1.403.432.8,1,403,432,8,5.1,423130.7,5890430.9,31,4,2018-07-31,2018-08-03,soil pH,pH,,DIN ISO 10390,5
1.403.432.9,1,403,432,9,0.49,423130.7,5890430.9,31,4,2018-07-31,2018-08-03,Soil organic carbon,SOC,M%,DIN ISO 10694,5
1.403.432.10,1,403,432,10,0.5,423130.7,5890430.9,31,4,2018-07-31,2018-08-03,Total carbon,TC,M%,DIN ISO 10694,5
1.403.432.11,1,403,432,11,0.05,423130.7,5890430.9,31,4,2018-07-31,2018-08-03,Totoal nitrogen,TN,M%,DIN ISO 10694,5
1.403.432.12,1,403,432,12,3.3,423130.7,5890430.9,31,4,2018-07-31,2018-08-03,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",5
1.403.432.13,1,403,432,13,9.0,423130.7,5890430.9,31,4,2018-07-31,2018-08-03,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",5
1.403.432.14,1,403,432,14,3.1,423130.7,5890430.9,31,4,2018-07-31,2018-08-03,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR,5
1.404.433.8,1,404,433,8,4.9,423132.4,5890369.7,31,4,2018-07-31,2018-08-03,soil pH,pH,,DIN ISO 10390,5
1.404.433.9,1,404,433,9,0.46,423132.4,5890369.7,31,4,2018-07-31,2018-08-03,Soil organic carbon,SOC,M%,DIN ISO 10694,5
1.404.433.10,1,404,433,10,0.47,423132.4,5890369.7,31,4,2018-07-31,2018-08-03,Total carbon,TC,M%,DIN ISO 10694,5
1.404.433.11,1,404,433,11,0.05,423132.4,5890369.7,31,4,2018-07-31,2018-08-03,Totoal nitrogen,TN,M%,DIN ISO 10694,5
1.404.433.12,1,404,433,12,4.4,423132.4,5890369.7,31,4,2018-07-31,2018-08-03,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",5
1.404.433.13,1,404,433,13,6.0,423132.4,5890369.7,31,4,2018-07-31,2018-08-03,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",5
1.404.433.14,1,404,433,14,3.9,423132.4,5890369.7,31,4,2018-07-31,2018-08-03,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR,5
1.405.434.8,1,405,434,8,5.7,423144.9,5890298.6,31,4,2018-07-31,2018-08-03,soil pH,pH,,DIN ISO 10390,5
1.405.434.9,1,405,434,9,0.71,423144.9,5890298.6,31,4,2018-07-31,2018-08-03,Soil organic carbon,SOC,M%,DIN ISO 10694,5
1.405.434.10,1,405,434,10,0.72,423144.9,5890298.6,31,4,2018-07-31,2018-08-03,Total carbon,TC,M%,DIN ISO 10694,5
1.405.434.11,1,405,434,11,0.07,423144.9,5890298.6,31,4,2018-07-31,2018-08-03,Totoal nitrogen,TN,M%,DIN ISO 10694,5
1.405.434.12,1,405,434,12,6.7,423144.9,5890298.6,31,4,2018-07-31,2018-08-03,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",5
1.405.434.13,1,405,434,13,11.0,423144.9,5890298.6,31,4,2018-07-31,2018-08-03,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",5
1.405.434.14,1,405,434,14,4.0,423144.9,5890298.6,31,4,2018-07-31,2018-08-03,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR,5
1.406.435.8,1,406,435,8,6.2,423152.6,5890481.3,31,4,2018-07-31,2018-08-03,soil pH,pH,,DIN ISO 10390,5
1.406.435.12,1,406,435,12,5.6,423152.6,5890481.3,31,4,2018-07-31,2018-08-03,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",5
1.406.435.13,1,406,435,13,7.0,423152.6,5890481.3,31,4,2018-07-31,2018-08-03,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",5
1.406.435.14,1,406,435,14,4.3,423152.6,5890481.3,31,4,2018-07-31,2018-08-03,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR,5
1.407.436.8,1,407,436,8,3.9,423162.8,5890349.2,31,4,2018-07-31,2018-08-03,soil pH,pH,,DIN ISO 10390,5
1.407.436.12,1,407,436,12,4.2,423162.8,5890349.2,31,4,2018-07-31,2018-08-03,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",5
1.407.436.13,1,407,436,13,6.0,423162.8,5890349.2,31,4,2018-07-31,2018-08-03,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",5
1.407.436.14,1,407,436,14,1.7,423162.8,5890349.2,31,4,2018-07-31,2018-08-03,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR,5
1.408.437.8,1,408,437,8,6.1,423165.4,5890282.2,31,4,2018-07-31,2018-08-03,soil pH,pH,,DIN ISO 10390,5
1.408.437.9,1,408,437,9,0.79,423165.4,5890282.2,31,4,2018-07-31,2018-08-03,Soil organic carbon,SOC,M%,DIN ISO 10694,5
1.408.437.10,1,408,437,10,0.8,423165.4,5890282.2,31,4,2018-07-31,2018-08-03,Total carbon,TC,M%,DIN ISO 10694,5
1.408.437.11,1,408,437,11,0.08,423165.4,5890282.2,31,4,2018-07-31,2018-08-03,Totoal nitrogen,TN,M%,DIN ISO 10694,5
1.408.437.12,1,408,437,12,6.8,423165.4,5890282.2,31,4,2018-07-31,2018-08-03,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",5
1.408.437.13,1,408,437,13,13.0,423165.4,5890282.2,31,4,2018-07-31,2018-08-03,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",5
1.408.437.14,1,408,437,14,5.2,423165.4,5890282.2,31,4,2018-07-31,2018-08-03,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR,5
1.409.438.8,1,409,438,8,5.1,423169.5,5890264.7,31,4,2018-07-31,2018-08-03,soil pH,pH,,DIN ISO 10390,5
1.409.438.9,1,409,438,9,1.01,423169.5,5890264.7,31,4,2018-07-31,2018-08-03,Soil organic carbon,SOC,M%,DIN ISO 10694,5
1.409.438.10,1,409,438,10,1.01,423169.5,5890264.7,31,4,2018-07-31,2018-08-03,Total carbon,TC,M%,DIN ISO 10694,5
1.409.438.11,1,409,438,11,0.1,423169.5,5890264.7,31,4,2018-07-31,2018-08-03,Totoal nitrogen,TN,M%,DIN ISO 10694,5
1.409.438.12,1,409,438,12,6.7,423169.5,5890264.7,31,4,2018-07-31,2018-08-03,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",5
1.409.438.13,1,409,438,13,16.0,423169.5,5890264.7,31,4,2018-07-31,2018-08-03,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",5
1.409.438.14,1,409,438,14,4.7,423169.5,5890264.7,31,4,2018-07-31,2018-08-03,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR,5
1.410.439.8,1,410,439,8,4.6,423171.1,5890416.7,31,4,2018-07-31,2018-08-03,soil pH,pH,,DIN ISO 10390,5
1.410.439.9,1,410,439,9,0.51,423171.1,5890416.7,31,4,2018-07-31,2018-08-03,Soil organic carbon,SOC,M%,DIN ISO 10694,5
1.410.439.10,1,410,439,10,0.52,423171.1,5890416.7,31,4,2018-07-31,2018-08-03,Total carbon,TC,M%,DIN ISO 10694,5
1.410.439.11,1,410,439,11,0.05,423171.1,5890416.7,31,4,2018-07-31,2018-08-03,Totoal nitrogen,TN,M%,DIN ISO 10694,5
1.410.439.12,1,410,439,12,3.1,423171.1,5890416.7,31,4,2018-07-31,2018-08-03,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",5
1.410.439.13,1,410,439,13,9.0,423171.1,5890416.7,31,4,2018-07-31,2018-08-03,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",5
1.410.439.14,1,410,439,14,2.8,423171.1,5890416.7,31,4,2018-07-31,2018-08-03,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR,5
1.411.440.1,1,411,440,1,5.45,423208.5,5890155.8,31,15,2019-11-12,2019-11-20,Clay,Cl,M%,DIN ISO 11277,5
1.411.440.2,1,411,440,2,1.88,423208.5,5890155.8,31,15,2019-11-12,2019-11-20,Fine silt,fSi,M%,DIN ISO 11277,5
1.411.440.3,1,411,440,3,5.24,423208.5,5890155.8,31,15,2019-11-12,2019-11-20,Middle silt,mSi,M%,DIN ISO 11277,5
1.411.440.4,1,411,440,4,11.42,423208.5,5890155.8,31,15,2019-11-12,2019-11-20,Coarse silt,cSi,M%,DIN ISO 11277,5
1.411.440.5,1,411,440,5,38.59,423208.5,5890155.8,31,15,2019-11-12,2019-11-20,Fine sand,fSa,M%,DIN ISO 11277,5
1.411.440.6,1,411,440,6,31.62,423208.5,5890155.8,31,15,2019-11-12,2019-11-20,Middle sand,mSa,M%,DIN ISO 11277,5
1.411.440.7,1,411,440,7,5.8,423208.5,5890155.8,31,15,2019-11-12,2019-11-20,Coarse sand,cSa,M%,DIN ISO 11277,5
1.412.441.1,1,412,441,1,11.27,423243.4,5890262.3,31,15,2019-11-12,2019-11-20,Clay,Cl,M%,DIN ISO 11277,5
1.412.441.2,1,412,441,2,4.71,423243.4,5890262.3,31,15,2019-11-12,2019-11-20,Fine silt,fSi,M%,DIN ISO 11277,5
1.412.441.3,1,412,441,3,7.96,423243.4,5890262.3,31,15,2019-11-12,2019-11-20,Middle silt,mSi,M%,DIN ISO 11277,5
1.412.441.4,1,412,441,4,11.74,423243.4,5890262.3,31,15,2019-11-12,2019-11-20,Coarse silt,cSi,M%,DIN ISO 11277,5
1.412.441.5,1,412,441,5,38.18,423243.4,5890262.3,31,15,2019-11-12,2019-11-20,Fine sand,fSa,M%,DIN ISO 11277,5
1.412.441.6,1,412,441,6,22.41,423243.4,5890262.3,31,15,2019-11-12,2019-11-20,Middle sand,mSa,M%,DIN ISO 11277,5
1.412.441.7,1,412,441,7,3.74,423243.4,5890262.3,31,15,2019-11-12,2019-11-20,Coarse sand,cSa,M%,DIN ISO 11277,5
1.413.442.8,1,413,442,8,6.4,423263.2,5890450.7,31,4,2018-07-31,2018-08-03,soil pH,pH,,DIN ISO 10390,5
1.413.442.9,1,413,442,9,1.01,423263.2,5890450.7,31,4,2018-07-31,2018-08-03,Soil organic carbon,SOC,M%,DIN ISO 10694,5
1.413.442.10,1,413,442,10,1.05,423263.2,5890450.7,31,4,2018-07-31,2018-08-03,Total carbon,TC,M%,DIN ISO 10694,5
1.413.442.11,1,413,442,11,0.11,423263.2,5890450.7,31,4,2018-07-31,2018-08-03,Totoal nitrogen,TN,M%,DIN ISO 10694,5
1.413.442.12,1,413,442,12,6.0,423263.2,5890450.7,31,4,2018-07-31,2018-08-03,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",5
1.413.442.13,1,413,442,13,15.0,423263.2,5890450.7,31,4,2018-07-31,2018-08-03,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",5
1.413.442.14,1,413,442,14,6.9,423263.2,5890450.7,31,4,2018-07-31,2018-08-03,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR,5
1.414.443.1,1,414,443,1,9.66,423280.2,5890626.5,31,15,2019-11-12,2019-11-20,Clay,Cl,M%,DIN ISO 11277,5
1.414.443.2,1,414,443,2,4.51,423280.2,5890626.5,31,15,2019-11-12,2019-11-20,Fine silt,fSi,M%,DIN ISO 11277,5
1.414.443.3,1,414,443,3,7.31,423280.2,5890626.5,31,15,2019-11-12,2019-11-20,Middle silt,mSi,M%,DIN ISO 11277,5
1.414.443.4,1,414,443,4,14.55,423280.2,5890626.5,31,15,2019-11-12,2019-11-20,Coarse silt,cSi,M%,DIN ISO 11277,5
1.414.443.5,1,414,443,5,27.52,423280.2,5890626.5,31,15,2019-11-12,2019-11-20,Fine sand,fSa,M%,DIN ISO 11277,5
1.414.443.6,1,414,443,6,24.84,423280.2,5890626.5,31,15,2019-11-12,2019-11-20,Middle sand,mSa,M%,DIN ISO 11277,5
1.414.443.7,1,414,443,7,11.61,423280.2,5890626.5,31,15,2019-11-12,2019-11-20,Coarse sand,cSa,M%,DIN ISO 11277,5
1.415.444.8,1,415,444,8,5.3,423300.1,5890288.0,31,4,2018-07-31,2018-08-03,soil pH,pH,,DIN ISO 10390,5
1.415.444.9,1,415,444,9,0.77,423300.1,5890288.0,31,4,2018-07-31,2018-08-03,Soil organic carbon,SOC,M%,DIN ISO 10694,5
1.415.444.10,1,415,444,10,0.77,423300.1,5890288.0,31,4,2018-07-31,2018-08-03,Total carbon,TC,M%,DIN ISO 10694,5
1.415.444.11,1,415,444,11,0.08,423300.1,5890288.0,31,4,2018-07-31,2018-08-03,Totoal nitrogen,TN,M%,DIN ISO 10694,5
1.415.444.12,1,415,444,12,4.2,423300.1,5890288.0,31,4,2018-07-31,2018-08-03,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",5
1.415.444.13,1,415,444,13,16.0,423300.1,5890288.0,31,4,2018-07-31,2018-08-03,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",5
1.415.444.14,1,415,444,14,7.1,423300.1,5890288.0,31,4,2018-07-31,2018-08-03,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR,5
1.416.445.1,1,416,445,1,6.28,423321.1,5890293.7,31,15,2019-11-12,2019-11-20,Clay,Cl,M%,DIN ISO 11277,5
1.416.445.2,1,416,445,2,3.74,423321.1,5890293.7,31,15,2019-11-12,2019-11-20,Fine silt,fSi,M%,DIN ISO 11277,5
1.416.445.3,1,416,445,3,6.67,423321.1,5890293.7,31,15,2019-11-12,2019-11-20,Middle silt,mSi,M%,DIN ISO 11277,5
1.416.445.4,1,416,445,4,12.6,423321.1,5890293.7,31,15,2019-11-12,2019-11-20,Coarse silt,cSi,M%,DIN ISO 11277,5
1.416.445.5,1,416,445,5,39.19,423321.1,5890293.7,31,15,2019-11-12,2019-11-20,Fine sand,fSa,M%,DIN ISO 11277,5
1.416.445.6,1,416,445,6,25.71,423321.1,5890293.7,31,15,2019-11-12,2019-11-20,Middle sand,mSa,M%,DIN ISO 11277,5
1.416.445.7,1,416,445,7,5.81,423321.1,5890293.7,31,15,2019-11-12,2019-11-20,Coarse sand,cSa,M%,DIN ISO 11277,5
1.417.446.8,1,417,446,8,6.0,423324.3,5890255.8,31,4,2018-07-31,2018-08-03,soil pH,pH,,DIN ISO 10390,5
1.417.446.9,1,417,446,9,0.79,423324.3,5890255.8,31,4,2018-07-31,2018-08-03,Soil organic carbon,SOC,M%,DIN ISO 10694,5
1.417.446.10,1,417,446,10,0.79,423324.3,5890255.8,31,4,2018-07-31,2018-08-03,Total carbon,TC,M%,DIN ISO 10694,5
1.417.446.11,1,417,446,11,0.08,423324.3,5890255.8,31,4,2018-07-31,2018-08-03,Totoal nitrogen,TN,M%,DIN ISO 10694,5
1.417.446.12,1,417,446,12,3.7,423324.3,5890255.8,31,4,2018-07-31,2018-08-03,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",5
1.417.446.13,1,417,446,13,16.0,423324.3,5890255.8,31,4,2018-07-31,2018-08-03,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",5
1.417.446.14,1,417,446,14,7.5,423324.3,5890255.8,31,4,2018-07-31,2018-08-03,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR,5
1.418.447.8,1,418,447,8,6.5,423334.7,5890404.6,31,4,2018-07-31,2018-08-03,soil pH,pH,,DIN ISO 10390,5
1.418.447.12,1,418,447,12,2.8,423334.7,5890404.6,31,4,2018-07-31,2018-08-03,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",5
1.418.447.13,1,418,447,13,8.0,423334.7,5890404.6,31,4,2018-07-31,2018-08-03,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",5
1.418.447.14,1,418,447,14,7.3,423334.7,5890404.6,31,4,2018-07-31,2018-08-03,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR,5
1.419.448.8,1,419,448,8,5.2,423341.8,5890162.5,31,4,2018-07-31,2018-08-03,soil pH,pH,,DIN ISO 10390,5
1.419.448.12,1,419,448,12,4.4,423341.8,5890162.5,31,4,2018-07-31,2018-08-03,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",5
1.419.448.13,1,419,448,13,17.0,423341.8,5890162.5,31,4,2018-07-31,2018-08-03,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",5
1.419.448.14,1,419,448,14,3.0,423341.8,5890162.5,31,4,2018-07-31,2018-08-03,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR,5
1.420.449.8,1,420,449,8,5.3,423343.4,5890654.2,31,4,2018-07-31,2018-08-03,soil pH,pH,,DIN ISO 10390,5
1.420.449.9,1,420,449,9,0.81,423343.4,5890654.2,31,4,2018-07-31,2018-08-03,Soil organic carbon,SOC,M%,DIN ISO 10694,5
1.420.449.10,1,420,449,10,0.82,423343.4,5890654.2,31,4,2018-07-31,2018-08-03,Total carbon,TC,M%,DIN ISO 10694,5
1.420.449.11,1,420,449,11,0.08,423343.4,5890654.2,31,4,2018-07-31,2018-08-03,Totoal nitrogen,TN,M%,DIN ISO 10694,5
1.420.449.12,1,420,449,12,6.4,423343.4,5890654.2,31,4,2018-07-31,2018-08-03,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",5
1.420.449.13,1,420,449,13,12.0,423343.4,5890654.2,31,4,2018-07-31,2018-08-03,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",5
1.420.449.14,1,420,449,14,7.6,423343.4,5890654.2,31,4,2018-07-31,2018-08-03,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR,5
1.421.450.8,1,421,450,8,5.9,423350.4,5890716.1,31,4,2018-07-31,2018-08-03,soil pH,pH,,DIN ISO 10390,5
1.421.450.9,1,421,450,9,0.74,423350.4,5890716.1,31,4,2018-07-31,2018-08-03,Soil organic carbon,SOC,M%,DIN ISO 10694,5
1.421.450.10,1,421,450,10,0.75,423350.4,5890716.1,31,4,2018-07-31,2018-08-03,Total carbon,TC,M%,DIN ISO 10694,5
1.421.450.11,1,421,450,11,0.08,423350.4,5890716.1,31,4,2018-07-31,2018-08-03,Totoal nitrogen,TN,M%,DIN ISO 10694,5
1.421.450.12,1,421,450,12,7.7,423350.4,5890716.1,31,4,2018-07-31,2018-08-03,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",5
1.421.450.13,1,421,450,13,11.0,423350.4,5890716.1,31,4,2018-07-31,2018-08-03,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",5
1.421.450.14,1,421,450,14,3.6,423350.4,5890716.1,31,4,2018-07-31,2018-08-03,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR,5
1.422.451.8,1,422,451,8,5.7,423350.6,5890311.8,31,4,2018-07-31,2018-08-03,soil pH,pH,,DIN ISO 10390,5
1.422.451.12,1,422,451,12,2.4,423350.6,5890311.8,31,4,2018-07-31,2018-08-03,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",5
1.422.451.13,1,422,451,13,8.0,423350.6,5890311.8,31,4,2018-07-31,2018-08-03,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",5
1.422.451.14,1,422,451,14,4.9,423350.6,5890311.8,31,4,2018-07-31,2018-08-03,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR,5
1.423.452.8,1,423,452,8,5.5,423356.3,5890269.2,31,4,2018-07-31,2018-08-03,soil pH,pH,,DIN ISO 10390,5
1.423.452.9,1,423,452,9,0.63,423356.3,5890269.2,31,4,2018-07-31,2018-08-03,Soil organic carbon,SOC,M%,DIN ISO 10694,5
1.423.452.10,1,423,452,10,0.64,423356.3,5890269.2,31,4,2018-07-31,2018-08-03,Total carbon,TC,M%,DIN ISO 10694,5
1.423.452.11,1,423,452,11,0.07,423356.3,5890269.2,31,4,2018-07-31,2018-08-03,Totoal nitrogen,TN,M%,DIN ISO 10694,5
1.423.452.12,1,423,452,12,3.8,423356.3,5890269.2,31,4,2018-07-31,2018-08-03,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",5
1.423.452.13,1,423,452,13,10.0,423356.3,5890269.2,31,4,2018-07-31,2018-08-03,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",5
1.423.452.14,1,423,452,14,7.4,423356.3,5890269.2,31,4,2018-07-31,2018-08-03,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR,5
1.424.453.8,1,424,453,8,5.4,423361.4,5890536.5,31,4,2018-07-31,2018-08-03,soil pH,pH,,DIN ISO 10390,5
1.424.453.9,1,424,453,9,0.64,423361.4,5890536.5,31,4,2018-07-31,2018-08-03,Soil organic carbon,SOC,M%,DIN ISO 10694,5
1.424.453.10,1,424,453,10,0.65,423361.4,5890536.5,31,4,2018-07-31,2018-08-03,Total carbon,TC,M%,DIN ISO 10694,5
1.424.453.11,1,424,453,11,0.07,423361.4,5890536.5,31,4,2018-07-31,2018-08-03,Totoal nitrogen,TN,M%,DIN ISO 10694,5
1.424.453.12,1,424,453,12,3.3,423361.4,5890536.5,31,4,2018-07-31,2018-08-03,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",5
1.424.453.13,1,424,453,13,7.0,423361.4,5890536.5,31,4,2018-07-31,2018-08-03,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",5
1.424.453.14,1,424,453,14,3.6,423361.4,5890536.5,31,4,2018-07-31,2018-08-03,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR,5
1.425.454.8,1,425,454,8,5.5,423361.7,5890480.6,31,4,2018-07-31,2018-08-03,soil pH,pH,,DIN ISO 10390,5
